elimfilters_sku,source_sku,segment,oem_count,oem_brand,oem_code,recovery_score,recovery_tier
EA50012,C10012,Air Filter,0,,,0,TIER_E
EA51006,C1006,Air Filter,0,,,0,TIER_E
EA51057,C1057,Air Filter,0,,,0,TIER_E
EA51040,C11040,Air Filter,1,RENNER KOMPRESSOREN,01693,20,TIER_D
EA51110,C1110,Air Filter,0,,,0,TIER_E
EA51002,C11100/2,Air Filter,0,,,0,TIER_E
EA51021,C11102/1,Air Filter,0,,,0,TIER_E
EA51113,C1113,Air Filter,0,,,0,TIER_E
EA51145,C1145,Air Filter,0,,,0,TIER_E
EA51454,C1145/4,Air Filter,0,,,0,TIER_E
EA51455,C1145/5,Air Filter,0,,,0,TIER_E
EA51149,C1149,Air Filter,0,,,0,TIER_E
EA51151,C1151,Air Filter,0,,,0,TIER_E
EA51154,C1154,Air Filter,0,,,0,TIER_E
EA51170,C1170,Air Filter,0,,,0,TIER_E
EA51185,C1185,Air Filter,0,,,0,TIER_E
EA52014,C12014,Air Filter,0,,,0,TIER_E
EA52148,C12148,Air Filter,0,,,0,TIER_E
EA51219,C1219,Air Filter,0,,,0,TIER_E
EA51230,C1230,Air Filter,0,,,0,TIER_E
EA51236,C1236,Air Filter,0,,,0,TIER_E
EA51243,C1243,Air Filter,0,,,0,TIER_E
EA51257,C1257,Air Filter,0,,,0,TIER_E
EA53008,C13008X,Air Filter,2,CUMMINS,4071693,20,TIER_D
EA53008,C13008X,Air Filter,2,CUMMINS,0140-4088,20,TIER_D
EA53010,C13010,Air Filter,0,,,0,TIER_E
EA51032,C13103/2,Air Filter,0,,,0,TIER_E
EA51143,C13114/3,Air Filter,0,,,0,TIER_E
EA53135,C13135,Air Filter,0,,,0,TIER_E
EA51359,C131359,Air Filter,0,,,0,TIER_E
EA53137,C13137,Air Filter,0,,,0,TIER_E
EA51328,C1328,Air Filter,0,,,0,TIER_E
EA53371,C1337/1,Air Filter,0,,,0,TIER_E
EA53372,C1337/2,Air Filter,0,,,0,TIER_E
EA51338,C1338,Air Filter,0,,,0,TIER_E
EA51349,C1349,Air Filter,0,,,0,TIER_E
EA51354,C1354,Air Filter,0,,,0,TIER_E
EA51355,C1355,Air Filter,0,,,0,TIER_E
EA51357,C1357,Air Filter,0,,,0,TIER_E
EA53571,C1357/1,Air Filter,0,,,0,TIER_E
EA51358,C1358,Air Filter,0,,,0,TIER_E
EA53621,C1362/1,Air Filter,0,,,0,TIER_E
EA51365,C1365,Air Filter,0,,,0,TIER_E
EA53741,C1374/1,Air Filter,0,,,0,TIER_E
EA51376,C1376,Air Filter,0,,,0,TIER_E
EA51381,C138/1,Air Filter,0,,,0,TIER_E
EA51392,C1392,Air Filter,4,RAMMAX,9450965001,40,TIER_C
EA51392,C1392,Air Filter,4,RAMMAX,5410612,40,TIER_C
EA51392,C1392,Air Filter,4,RAMMAX,140266905,40,TIER_C
EA51392,C1392,Air Filter,4,WACKER,0066108,40,TIER_C
EA53991,C1399/1,Air Filter,0,,,0,TIER_E
EA50061,C14006/1,Air Filter,0,,,0,TIER_E
EA54019,C14019,Air Filter,0,,,0,TIER_E
EA54021,C14021,Air Filter,0,,,0,TIER_E
EA54031,C14031,Air Filter,2,GENERAL MOTORS,15153904,20,TIER_D
EA54031,C14031,Air Filter,2,GMC,15153904,20,TIER_D
EA51410,C1410,Air Filter,0,,,0,TIER_E
EA54110,C14110,Air Filter,0,,,0,TIER_E
EA54117,C14117,Air Filter,0,,,0,TIER_E
EA51415,C1415,Air Filter,0,,,0,TIER_E
EA51591,C14159/1,Air Filter,0,,,0,TIER_E
EA51423,C1423,Air Filter,0,,,0,TIER_E
EA53200,C1423/200,Air Filter,0,,,0,TIER_E
EA51424,C1424,Air Filter,0,,,0,TIER_E
EA54250,C14250,Air Filter,0,,,0,TIER_E
EA51426,C1426,Air Filter,0,,,0,TIER_E
EA51429,C1429,Air Filter,0,,,0,TIER_E
EA51465,C1465,Air Filter,0,,,0,TIER_E
EA54681,C1468/1,Air Filter,0,,,0,TIER_E
EA51470,C1470,Air Filter,0,,,0,TIER_E
EA51476,C1476,Air Filter,0,,,0,TIER_E
EA50149,C149,Air Filter,0,,,0,TIER_E
EA55010,C15010M,Air Filter,0,,,0,TIER_E
EA55014,C15014,Air Filter,0,,,0,TIER_E
EA50151,C151,Air Filter,0,,,0,TIER_E
EA55102,C15102,Air Filter,0,,,0,TIER_E
EA55105,C15105,Air Filter,0,,,0,TIER_E
EA51202,C15120/2,Air Filter,0,,,0,TIER_E
EA55124,C15124,Air Filter,0,,,0,TIER_E
EA51242,C15124/2,Air Filter,1,HAKO,90180340,20,TIER_D
EA51243,C15124/3,Air Filter,0,,,0,TIER_E
EA51245,C15124/5,Air Filter,0,,,0,TIER_E
EA55126,C15126,Air Filter,0,,,0,TIER_E
EA55135,C15135,Air Filter,0,,,0,TIER_E
EA55143,C15143,Air Filter,0,,,0,TIER_E
EA55163,C15163,Air Filter,0,,,0,TIER_E
EA51651,C15165/1,Air Filter,0,,,0,TIER_E
EA51519,C1519,Air Filter,0,,,0,TIER_E
EA55190,C15190,Air Filter,0,,,0,TIER_E
EA51523,C1523,Air Filter,0,,,0,TIER_E
EA55272,C15272,Air Filter,0,,,0,TIER_E
EA52721,C15272/1,Air Filter,0,,,0,TIER_E
EA55291,C1529/1,Air Filter,0,,,0,TIER_E
EA55293,C1529/3,Air Filter,0,,,0,TIER_E
EA53002,C15300/2,Air Filter,0,,,0,TIER_E
EA53004,C15300/4,Air Filter,0,,,0,TIER_E
EA51532,C1532,Air Filter,0,,,0,TIER_E
EA55321,C1532/1,Air Filter,0,,,0,TIER_E
EA55322,C1532/2,Air Filter,0,,,0,TIER_E
EA55403,C15403,Air Filter,0,,,0,TIER_E
EA55501,C1550/1,Air Filter,0,,,0,TIER_E
EA55503,C1550/3,Air Filter,0,,,0,TIER_E
EA55554,C1555/4,Air Filter,0,,,0,TIER_E
EA51562,C1562X,Air Filter,0,,,0,TIER_E
EA55891,C1589/1,Air Filter,0,,,0,TIER_E
EA51595,C1595,Air Filter,0,,,0,TIER_E
EA56005,C16005M,Air Filter,0,,,0,TIER_E
EA56017,C16017,Air Filter,0,,,0,TIER_E
EA51131,C16113/1,Air Filter,0,,,0,TIER_E
EA56122,C16122,Air Filter,0,,,0,TIER_E
EA56130,C16130,Air Filter,0,,,0,TIER_E
EA56134,C16134,Air Filter,0,,,0,TIER_E
EA56142,C16142,Air Filter,0,,,0,TIER_E
EA51421,C16142/1,Air Filter,0,,,0,TIER_E
EA56163,C16163,Air Filter,0,,,0,TIER_E
EA51901,C16190/1,Air Filter,0,,,0,TIER_E
EA56212,C16212,Air Filter,0,,,0,TIER_E
EA52121,C16212/1,Air Filter,0,,,0,TIER_E
EA52122,C16212/2,Air Filter,0,,,0,TIER_E
EA56214,C16214,Air Filter,0,,,0,TIER_E
EA56245,C16245,Air Filter,0,,,0,TIER_E
EA51632,C1632,Air Filter,0,,,0,TIER_E
EA54002,C16400/2,Air Filter,0,,,0,TIER_E
EA56410,C16410,Air Filter,0,,,0,TIER_E
EA51642,C1642,Air Filter,0,,,0,TIER_E
EA51645,C1645,Air Filter,0,,,0,TIER_E
EA51648,C1648,Air Filter,0,,,0,TIER_E
EA51672,C1672,Air Filter,0,,,0,TIER_E
EA56721,C1672/1,Air Filter,0,,,0,TIER_E
EA56722,C1672/2,Air Filter,0,,,0,TIER_E
EA56724,C1672/4,Air Filter,0,,,0,TIER_E
EA56727,C1672/7,Air Filter,0,,,0,TIER_E
EA57012,C17012,Air Filter,0,,,0,TIER_E
EA50122,C17012/2,Air Filter,0,,,0,TIER_E
EA50131,C17013/1,Air Filter,0,,,0,TIER_E
EA57021,C17021,Air Filter,0,,,0,TIER_E
EA50213,C17021/3,Air Filter,0,,,0,TIER_E
EA50231,C17023/1,Air Filter,0,,,0,TIER_E
EA57025,C17025,Air Filter,0,,,0,TIER_E
EA57028,C17028,Air Filter,0,,,0,TIER_E
EA57029,C17029,Air Filter,0,,,0,TIER_E
EA57125,C17125,Air Filter,0,,,0,TIER_E
EA51371,C17137/1N,Air Filter,0,,,0,TIER_E
EA57161,C17161,Air Filter,0,,,0,TIER_E
EA57177,C17177,Air Filter,0,,,0,TIER_E
EA51720,C1720,Air Filter,0,,,0,TIER_E
EA52012,C17201/2,Air Filter,0,,,0,TIER_E
EA52252,C17225/2,Air Filter,0,,,0,TIER_E
EA51725,C1725,Air Filter,0,,,0,TIER_E
EA57308,C17308,Air Filter,0,,,0,TIER_E
EA53081,C17308/1,Air Filter,0,,,0,TIER_E
EA53373,C17337/3,Air Filter,0,,,0,TIER_E
EA57357,C17357,Air Filter,0,,,0,TIER_E
EA51750,C1750,Air Filter,0,,,0,TIER_E
EA51752,C1752,Air Filter,0,,,0,TIER_E
EA51759,C1759,Air Filter,0,,,0,TIER_E
EA58010,C18010,Air Filter,0,,,0,TIER_E
EA58015,C18015,Air Filter,0,,,0,TIER_E
EA58022,C18022,Air Filter,0,,,0,TIER_E
EA58023,C18023,Air Filter,0,,,0,TIER_E
EA58026,C18026,Air Filter,0,,,0,TIER_E
EA58029,C18029,Air Filter,0,,,0,TIER_E
EA58120,C18120,Air Filter,5,BECKER-KOMPRESSOREN,84040210000,60,TIER_B
EA58120,C18120,Air Filter,5,DEUTZ AG / DEUTZ-FAHR (KHD),129 3913,60,TIER_B
EA58120,C18120,Air Filter,5,INGERSOLL-RAND,39900128,60,TIER_B
EA58120,C18120,Air Filter,5,SULLAIR,39900128,60,TIER_B
EA58120,C18120,Air Filter,5,VOLVO (TRUCKS/VCE/VME/PENTA),6611700,60,TIER_B
EA58146,C18146,Air Filter,0,,,0,TIER_E
EA51461,C18146/1,Air Filter,0,,,0,TIER_E
EA51462,C18146/2,Air Filter,0,,,0,TIER_E
EA51815,C1815,Air Filter,0,,,0,TIER_E
EA58170,C18170,Air Filter,0,,,0,TIER_E
EA58180,C18180,Air Filter,0,,,0,TIER_E
EA58187,C18187,Air Filter,0,,,0,TIER_E
EA58202,C18202,Air Filter,0,,,0,TIER_E
EA51821,C1821,Air Filter,0,,,0,TIER_E
EA51823,C1823,Air Filter,0,,,0,TIER_E
EA58250,C18250,Air Filter,0,,,0,TIER_E
EA51829,C1829,Air Filter,0,,,0,TIER_E
EA58360,C18360,Air Filter,0,,,0,TIER_E
EA51839,C1839,Air Filter,0,,,0,TIER_E
EA51842,C1842,Air Filter,0,,,0,TIER_E
EA58581,C1858/1,Air Filter,0,,,0,TIER_E
EA51859,C1859,Air Filter,0,,,0,TIER_E
EA58591,C1859/1,Air Filter,0,,,0,TIER_E
EA58832,C1883/2,Air Filter,0,,,0,TIER_E
EA58834,C1883/4,Air Filter,0,,,0,TIER_E
EA51884,C1884,Air Filter,0,,,0,TIER_E
EA59013,C19013,Air Filter,0,,,0,TIER_E
EA59014,C19014,Air Filter,0,,,0,TIER_E
EA59016,C19016,Air Filter,0,,,0,TIER_E
EA59017,C19017,Air Filter,0,,,0,TIER_E
EA59146,C19146,Air Filter,0,,,0,TIER_E
EA51915,C1915,Air Filter,0,,,0,TIER_E
EA59159,C19159,Air Filter,0,,,0,TIER_E
EA59171,C19171,Air Filter,0,,,0,TIER_E
EA51981,C19198/1X,Air Filter,0,,,0,TIER_E
EA51921,C1921,Air Filter,0,,,0,TIER_E
EA59289,C19289,Air Filter,0,,,0,TIER_E
EA51929,C1929,Air Filter,0,,,0,TIER_E
EA51952,C1952,Air Filter,0,,,0,TIER_E
EA59552,C1955/2,Air Filter,0,,,0,TIER_E
EA51963,C1963,Air Filter,0,,,0,TIER_E
EA51966,C1966,Air Filter,0,,,0,TIER_E
EA50005,C20005,Air Filter,0,,,0,TIER_E
EA50021,C20021,Air Filter,0,,,0,TIER_E
EA50034,C20034,Air Filter,0,,,0,TIER_E
EA50037,C20037,Air Filter,0,,,0,TIER_E
EA50041,C20041,Air Filter,0,,,0,TIER_E
EA50161,C20161,Air Filter,0,,,0,TIER_E
EA50280,C20280,Air Filter,0,,,0,TIER_E
EA50310,C20310,Air Filter,0,,,0,TIER_E
EA53253,C20325/3,Air Filter,0,,,0,TIER_E
EA50327,C20327,Air Filter,0,,,0,TIER_E
EA53701,C20370/1,Air Filter,0,,,0,TIER_E
EA50477,C20477,Air Filter,0,,,0,TIER_E
EA50505,C20505,Air Filter,0,,,0,TIER_E
EA50536,C20536,Air Filter,0,,,0,TIER_E
EA55361,C20536/1,Air Filter,0,,,0,TIER_E
EA50551,C2055/1,Air Filter,0,,,0,TIER_E
EA52070,C2070X,Air Filter,0,,,0,TIER_E
EA50855,C20855,Air Filter,0,,,0,TIER_E
EA52090,C2090,Air Filter,0,,,0,TIER_E
EA50905,C20905,Air Filter,0,,,0,TIER_E
EA51009,C21009,Air Filter,0,,,0,TIER_E
EA51011,C21011,Air Filter,0,,,0,TIER_E
EA50201,C21020/1,Air Filter,0,,,0,TIER_E
EA51031,C21031,Air Filter,0,,,0,TIER_E
EA51033,C21033,Air Filter,0,,,0,TIER_E
EA51070,C21070,Air Filter,0,,,0,TIER_E
EA51104,C21104,Air Filter,0,,,0,TIER_E
EA51041,C21104/1,Air Filter,0,,,0,TIER_E
EA51190,C21190,Air Filter,0,,,0,TIER_E
EA52120,C2120,Air Filter,0,,,0,TIER_E
EA51201,C2120/1,Air Filter,0,,,0,TIER_E
EA52131,C2131,Air Filter,0,,,0,TIER_E
EA52133,C2133,Air Filter,0,,,0,TIER_E
EA52138,C2138,Air Filter,0,,,0,TIER_E
EA51400,C21400,Air Filter,0,,,0,TIER_E
EA51550,C21550,Air Filter,0,,,0,TIER_E
EA51631,C2163/1,Air Filter,0,,,0,TIER_E
EA51633,C2163/3,Air Filter,0,,,0,TIER_E
EA51671,C2167/1,Air Filter,0,,,0,TIER_E
EA52169,C2169,Air Filter,0,,,0,TIER_E
EA52170,C2170,Air Filter,1,COMPAIR,RO 10000/89,20,TIER_D
EA52171,C2171,Air Filter,0,,,0,TIER_E
EA52174,C2174,Air Filter,0,,,0,TIER_E
EA52180,C2180,Air Filter,0,,,0,TIER_E
EA52188,C2188,Air Filter,0,,,0,TIER_E
EA52008,C22008,Air Filter,0,,,0,TIER_E
EA52009,C22009M,Air Filter,0,,,0,TIER_E
EA52011,C22011,Air Filter,0,,,0,TIER_E
EA52019,C22019,Air Filter,0,,,0,TIER_E
EA52201,C2201M,Air Filter,0,,,0,TIER_E
EA52022,C22022,Air Filter,0,,,0,TIER_E
EA52034,C22034,Air Filter,0,,,0,TIER_E
EA52036,C22036,Air Filter,0,,,0,TIER_E
EA52045,C22045,Air Filter,0,,,0,TIER_E
EA52048,C22048,Air Filter,0,,,0,TIER_E
EA52049,C22049,Air Filter,0,,,0,TIER_E
EA52052,C22052,Air Filter,0,,,0,TIER_E
EA52063,C22063,Air Filter,5,BAUDOUIN,16061230J,60,TIER_B
EA52063,C22063,Air Filter,5,CATERPILLAR,3I0001,60,TIER_B
EA52063,C22063,Air Filter,5,CUMMINS,3905326,60,TIER_B
EA52063,C22063,Air Filter,5,INGERSOLL-RAND,39824115,60,TIER_B
EA52063,C22063,Air Filter,5,ONAN,1402660,60,TIER_B
EA52071,C22071,Air Filter,0,,,0,TIER_E
EA52080,C22080,Air Filter,0,,,0,TIER_E
EA50822,C22082/2,Air Filter,0,,,0,TIER_E
EA52083,C22083,Air Filter,0,,,0,TIER_E
EA51171,C22117/1,Air Filter,0,,,0,TIER_E
EA52227,C2227,Air Filter,0,,,0,TIER_E
EA52231,C2231,Air Filter,0,,,0,TIER_E
EA52232,C2232,Air Filter,0,,,0,TIER_E
EA52234,C2234,Air Filter,0,,,0,TIER_E
EA52242,C2242,Air Filter,0,,,0,TIER_E
EA52502,C22502,Air Filter,0,,,0,TIER_E
EA52561,C2256/1,Air Filter,0,,,0,TIER_E
EA52580,C22580,Air Filter,0,,,0,TIER_E
EA52601,C2260/1,Air Filter,0,,,0,TIER_E
EA52631,C2263/1,Air Filter,0,,,0,TIER_E
EA52904,C22904,Air Filter,0,,,0,TIER_E
EA59072,C22907/2,Air Filter,0,,,0,TIER_E
EA53003,C23003,Air Filter,0,,,0,TIER_E
EA53009,C23009,Air Filter,0,,,0,TIER_E
EA53020,C23020,Air Filter,0,,,0,TIER_E
EA53023,C23023,Air Filter,0,,,0,TIER_E
EA53032,C23032,Air Filter,0,,,0,TIER_E
EA53035,C23035,Air Filter,0,,,0,TIER_E
EA53037,C23037,Air Filter,0,,,0,TIER_E
EA53040,C23040,Air Filter,0,,,0,TIER_E
EA53046,C23046,Air Filter,0,,,0,TIER_E
EA53047,C23047,Air Filter,0,,,0,TIER_E
EA53048,C23048,Air Filter,0,,,0,TIER_E
EA53049,C23049,Air Filter,0,,,0,TIER_E
EA53054,C23054,Air Filter,0,,,0,TIER_E
EA53056,C23056,Air Filter,0,,,0,TIER_E
EA53057,C23057,Air Filter,0,,,0,TIER_E
EA53059,C23059,Air Filter,0,,,0,TIER_E
EA53061,C23061,Air Filter,0,,,0,TIER_E
EA53062,C23062,Air Filter,0,,,0,TIER_E
EA53092,C23092,Air Filter,1,TOYOTA,17801-70060,20,TIER_D
EA53095,C23095,Air Filter,0,,,0,TIER_E
EA53109,C23109M,Air Filter,0,,,0,TIER_E
EA53113,C23113,Air Filter,0,,,0,TIER_E
EA53186,C23186,Air Filter,0,,,0,TIER_E
EA52320,C2320,Air Filter,0,,,0,TIER_E
EA52323,C2323,Air Filter,0,,,0,TIER_E
EA53251,C23251,Air Filter,0,,,0,TIER_E
EA53259,C23259,Air Filter,0,,,0,TIER_E
EA53201,C23320/1,Air Filter,0,,,0,TIER_E
EA53326,C23326,Air Filter,0,,,0,TIER_E
EA52340,C2340,Air Filter,0,,,0,TIER_E
EA53401,C2340/1,Air Filter,0,,,0,TIER_E
EA52351,C2351,Air Filter,0,,,0,TIER_E
EA53513,C23513,Air Filter,5,COMPAIR,10000/9925,60,TIER_B
EA53513,C23513,Air Filter,5,COMPAIR,100013009,60,TIER_B
EA53513,C23513,Air Filter,5,COMPAIR,ZS1088229,60,TIER_B
EA53513,C23513,Air Filter,5,MACO-MEUDON,685 62431,60,TIER_B
EA53513,C23513,Air Filter,5,SULLAIR,68562431,60,TIER_B
EA53560,C23560,Air Filter,0,,,0,TIER_E
EA53588,C23588,Air Filter,0,,,0,TIER_E
EA53795,C2379/5,Air Filter,0,,,0,TIER_E
EA53906,C23906,Air Filter,0,,,0,TIER_E
EA54001,C24001,Air Filter,0,,,0,TIER_E
EA54009,C24009,Air Filter,0,,,0,TIER_E
EA54020,C24020,Air Filter,0,,,0,TIER_E
EA54029,C24029,Air Filter,0,,,0,TIER_E
EA54035,C24035,Air Filter,0,,,0,TIER_E
EA54039,C24039,Air Filter,0,,,0,TIER_E
EA54053,C24053,Air Filter,0,,,0,TIER_E
EA54055,C24055,Air Filter,0,,,0,TIER_E
EA54056,C24056,Air Filter,0,,,0,TIER_E
EA54058,C24058,Air Filter,0,,,0,TIER_E
EA54061,C24061,Air Filter,0,,,0,TIER_E
EA54064,C24064,Air Filter,0,,,0,TIER_E
EA54068,C24068,Air Filter,0,,,0,TIER_E
EA54069,C24069,Air Filter,0,,,0,TIER_E
EA54070,C24070,Air Filter,0,,,0,TIER_E
EA54072,C24072,Air Filter,0,,,0,TIER_E
EA54074,C24074,Air Filter,0,,,0,TIER_E
EA54079,C24079,Air Filter,0,,,0,TIER_E
EA54081,C24081,Air Filter,0,,,0,TIER_E
EA54082,C24082,Air Filter,0,,,0,TIER_E
EA54086,C24086,Air Filter,0,,,0,TIER_E
EA54087,C24087,Air Filter,0,,,0,TIER_E
EA54088,C24088,Air Filter,0,,,0,TIER_E
EA54094,C24094,Air Filter,0,,,0,TIER_E
EA54108,C24108,Air Filter,0,,,0,TIER_E
EA54115,C24115,Air Filter,0,,,0,TIER_E
EA54118,C24118,Air Filter,0,,,0,TIER_E
EA54123,C24123,Air Filter,0,,,0,TIER_E
EA52413,C2413,Air Filter,0,,,0,TIER_E
EA54137,C24137,Air Filter,0,,,0,TIER_E
EA51371,C24137/1M,Air Filter,0,,,0,TIER_E
EA52424,C2424,Air Filter,0,,,0,TIER_E
EA54310,C24310,Air Filter,0,,,0,TIER_E
EA54331,C2433/1,Air Filter,0,,,0,TIER_E
EA54332,C2433/2M,Air Filter,0,,,0,TIER_E
EA53453,C24345/3,Air Filter,0,,,0,TIER_E
EA52436,C2436,Air Filter,0,,,0,TIER_E
EA52437,C2437,Air Filter,0,,,0,TIER_E
EA54377,C24377,Air Filter,0,,,0,TIER_E
EA54391,C2439/1,Air Filter,0,,,0,TIER_E
EA54301,C24430/1X,Air Filter,0,,,0,TIER_E
EA54458,C24458,Air Filter,0,,,0,TIER_E
EA54465,C24465,Air Filter,0,,,0,TIER_E
EA54490,C24490,Air Filter,9,AGCO,116079W1,80,TIER_A
EA54490,C24490,Air Filter,9,CATERPILLAR,3I-1550,80,TIER_A
EA54490,C24490,Air Filter,9,FORD USA,F3HZ-960-1A,80,TIER_A
EA54490,C24490,Air Filter,9,GENERAL MOTORS,15696545,80,TIER_A
EA54490,C24490,Air Filter,9,GMC,15696245,80,TIER_A
EA54490,C24490,Air Filter,9,HINO,178013430A,80,TIER_A
EA54490,C24490,Air Filter,9,HINO,178013440,80,TIER_A
EA54490,C24490,Air Filter,9,HINO,178013440A,80,TIER_A
EA54490,C24490,Air Filter,9,JOHN DEERE,RE67124,80,TIER_A
EA54522,C2452/2,Air Filter,0,,,0,TIER_E
EA52453,C2453,Air Filter,0,,,0,TIER_E
EA55601,C24560/1,Air Filter,0,,,0,TIER_E
EA54566,C24566,Air Filter,0,,,0,TIER_E
EA56502,C24650/2,Air Filter,0,,,0,TIER_E
EA57192,C24719/2X,Air Filter,0,,,0,TIER_E
EA54745,C24745,Air Filter,0,,,0,TIER_E
EA54760,C24760,Air Filter,0,,,0,TIER_E
EA52485,C2485,Air Filter,0,,,0,TIER_E
EA55007,C25007,Air Filter,0,,,0,TIER_E
EA55007,C25007M,Air Filter,0,,,0,TIER_E
EA55017,C25017,Air Filter,0,,,0,TIER_E
EA55022,C25022,Air Filter,0,,,0,TIER_E
EA55023,C25023,Air Filter,0,,,0,TIER_E
EA55027,C25027,Air Filter,0,,,0,TIER_E
EA55043,C25043,Air Filter,0,,,0,TIER_E
EA55046,C25046,Air Filter,0,,,0,TIER_E
EA55048,C25048,Air Filter,0,,,0,TIER_E
EA55054,C25054,Air Filter,0,,,0,TIER_E
EA55058,C25058,Air Filter,0,,,0,TIER_E
EA55059,C25059,Air Filter,0,,,0,TIER_E
EA55061,C25061,Air Filter,0,,,0,TIER_E
EA55064,C25064,Air Filter,0,,,0,TIER_E
EA55065,C25065,Air Filter,0,,,0,TIER_E
EA55067,C25067,Air Filter,0,,,0,TIER_E
EA55068,C25068,Air Filter,0,,,0,TIER_E
EA55069,C25069,Air Filter,0,,,0,TIER_E
EA55071,C25071,Air Filter,0,,,0,TIER_E
EA55072,C25072,Air Filter,0,,,0,TIER_E
EA55073,C25073,Air Filter,0,,,0,TIER_E
EA55074,C25074,Air Filter,0,,,0,TIER_E
EA55075,C25075,Air Filter,0,,,0,TIER_E
EA55076,C25076,Air Filter,0,,,0,TIER_E
EA55077,C25077,Air Filter,0,,,0,TIER_E
EA55081,C25081,Air Filter,0,,,0,TIER_E
EA55082,C25082,Air Filter,0,,,0,TIER_E
EA55083,C25083,Air Filter,0,,,0,TIER_E
EA55084,C25084,Air Filter,0,,,0,TIER_E
EA55086,C25086,Air Filter,0,,,0,TIER_E
EA55088,C25088,Air Filter,0,,,0,TIER_E
EA51102,C25110/2,Air Filter,0,,,0,TIER_E
EA55117,C25117,Air Filter,0,,,0,TIER_E
EA55120,C25120,Air Filter,0,,,0,TIER_E
EA55121,C25121,Air Filter,0,,,0,TIER_E
EA55131,C25131,Air Filter,0,,,0,TIER_E
EA55132,C25132,Air Filter,0,,,0,TIER_E
EA55154,C25154,Air Filter,0,,,0,TIER_E
EA52517,C2517,Air Filter,0,,,0,TIER_E
EA55170,C25170,Air Filter,0,,,0,TIER_E
EA55180,C25180,Air Filter,0,,,0,TIER_E
EA52520,C2520,Air Filter,0,,,0,TIER_E
EA52526,C2526,Air Filter,0,,,0,TIER_E
EA55262,C2526/2,Air Filter,0,,,0,TIER_E
EA55421,C2542/1,Air Filter,0,,,0,TIER_E
EA52545,C2545,Air Filter,0,,,0,TIER_E
EA55508,C25508,Air Filter,0,,,0,TIER_E
EA55532,C2553/2,Air Filter,0,,,0,TIER_E
EA52555,C2555,Air Filter,0,,,0,TIER_E
EA55570,C25570,Air Filter,0,,,0,TIER_E
EA55622,C25622,Air Filter,0,,,0,TIER_E
EA55660,C25660,Air Filter,0,,,0,TIER_E
EA56601,C25660/1,Air Filter,0,,,0,TIER_E
EA56882,C25688/2,Air Filter,0,,,0,TIER_E
EA55689,C25689,Air Filter,0,,,0,TIER_E
EA55754,C25754,Air Filter,0,,,0,TIER_E
EA58601,C25860/1,Air Filter,0,,,0,TIER_E
EA58602,C25860/2,Air Filter,0,,,0,TIER_E
EA58603,C25860/3,Air Filter,0,,,0,TIER_E
EA52590,C2590,Air Filter,0,,,0,TIER_E
EA55950,C25950,Air Filter,0,,,0,TIER_E
EA56004,C26004,Air Filter,0,,,0,TIER_E
EA56005,C26005,Air Filter,0,,,0,TIER_E
EA56007,C26007,Air Filter,0,,,0,TIER_E
EA50092,C26009/2,Air Filter,0,,,0,TIER_E
EA56045,C26045,Air Filter,0,,,0,TIER_E
EA56046,C26046,Air Filter,0,,,0,TIER_E
EA56049,C26049,Air Filter,0,,,0,TIER_E
EA56051,C26051,Air Filter,0,,,0,TIER_E
EA56053,C26053,Air Filter,0,,,0,TIER_E
EA56054,C26054,Air Filter,0,,,0,TIER_E
EA56055,C26055,Air Filter,0,,,0,TIER_E
EA56056,C26056,Air Filter,0,,,0,TIER_E
EA56059,C26059,Air Filter,0,,,0,TIER_E
EA56061,C26061,Air Filter,0,,,0,TIER_E
EA56064,C26064,Air Filter,0,,,0,TIER_E
EA56067,C26067,Air Filter,0,,,0,TIER_E
EA56071,C26071,Air Filter,0,,,0,TIER_E
EA56072,C26072,Air Filter,0,,,0,TIER_E
EA56073,C26073,Air Filter,0,,,0,TIER_E
EA56074,C26074,Air Filter,0,,,0,TIER_E
EA56076,C26076,Air Filter,0,,,0,TIER_E
EA56081,C26081,Air Filter,0,,,0,TIER_E
EA56086,C26086,Air Filter,0,,,0,TIER_E
EA56087,C26087,Air Filter,0,,,0,TIER_E
EA56093,C26093,Air Filter,0,,,0,TIER_E
EA56094,C26094,Air Filter,0,,,0,TIER_E
EA56110,C26110,Air Filter,0,,,0,TIER_E
EA56111,C26111,Air Filter,0,,,0,TIER_E
EA56118,C26118,Air Filter,0,,,0,TIER_E
EA52612,C2612,Air Filter,0,,,0,TIER_E
EA56121,C26121,Air Filter,0,,,0,TIER_E
EA56122,C26122,Air Filter,6,CATERPILLAR,3I-0005,60,TIER_B
EA56122,C26122,Air Filter,6,CUMMINS,3912986,60,TIER_B
EA56122,C26122,Air Filter,6,FORD,9576B105006,60,TIER_B
EA56122,C26122,Air Filter,6,JOHN DEERE,RE47573,60,TIER_B
EA56122,C26122,Air Filter,6,LEROI,438671,60,TIER_B
EA56122,C26122,Air Filter,6,SAAB,1394527,60,TIER_B
EA56128,C26128,Air Filter,0,,,0,TIER_E
EA56138,C26138,Air Filter,0,,,0,TIER_E
EA51381,C26138/1,Air Filter,0,,,0,TIER_E
EA51397,C261397,Air Filter,0,,,0,TIER_E
EA56140,C26140,Air Filter,0,,,0,TIER_E
EA56144,C26144,Air Filter,0,,,0,TIER_E
EA56157,C26157,Air Filter,0,,,0,TIER_E
EA56170,C26170,Air Filter,0,,,0,TIER_E
