sku,category,don_pn,brand,code,code_type
EL82007,lube,P502007,JIFFY-LUBE,HL7317,CROSSREF
EL82007,lube,P502007,JLG,29561,CROSSREF
EL82007,lube,P502007,K-N,KN-148,CROSSREF
EL82007,lube,P502007,KAMOKA,F113501,CROSSREF
EL82007,lube,P502007,KENDALL,K43,CROSSREF
EL82007,lube,P502007,KIA,26300-3E010,CROSSREF
EL82007,lube,P502007,KNECHT,OC196,CROSSREF
EL82007,lube,P502007,KOMATSU,12915035151,CROSSREF
EL82007,lube,P502007,KOMATSU,YM129150351,CROSSREF
EL82007,lube,P502007,KOMATSU,YM12915035151,CROSSREF
EL82007,lube,P502007,KOMATSU,Z14129150351,CROSSREF
EL82007,lube,P502007,KOMATSU,Z1412915035151,CROSSREF
EL82007,lube,P502007,KRALINATOR,L365,CROSSREF
EL82007,lube,P502007,LEE,LF-2867,CROSSREF
EL82007,lube,P502007,LEE,LF-2867HP,CROSSREF
EL82007,lube,P502007,LEE-ENGINEERING,LF2867,CROSSREF
EL82007,lube,P502007,LUBERFINER,PH2867,CROSSREF
EL82007,lube,P502007,M,TF27,CROSSREF
EL82007,lube,P502007,MAGNETI-MARELLI,152071758747,CROSSREF
EL82007,lube,P502007,MAGNETI-MARELLI,153071760123,CROSSREF
EL82007,lube,P502007,MAGNETI-MARELLI,1AMFL00025,CROSSREF
EL82007,lube,P502007,MANN,ML 1008,CROSSREF
EL82007,lube,P502007,MANN,W610/3,CROSSREF
EL82007,lube,P502007,MANN,W6103,CROSSREF
EL82007,lube,P502007,MANN,W6106,CROSSREF
EL82007,lube,P502007,MANN,W61082,CROSSREF
EL82007,lube,P502007,MANN,ML1008,CROSSREF
EL82007,lube,P502007,MANN,W610/6,CROSSREF
EL82007,lube,P502007,MAZDA,FEYO14302,CROSSREF
EL82007,lube,P502007,MAZDA,G6Y0-14-302,CROSSREF
EL82007,lube,P502007,MAZDA,G6Y0-14-302A,CROSSREF
EL82007,lube,P502007,MAZDA,G6Y014302,CROSSREF
EL82007,lube,P502007,MAZDA,G6Y014302A,CROSSREF
EL82007,lube,P502007,MAZDA,JE1514302,CROSSREF
EL82007,lube,P502007,MAZDA,JEY0-14-302,CROSSREF
EL82007,lube,P502007,MAZDA,JEY0-14-302A,CROSSREF
EL82007,lube,P502007,MAZDA,JEY014302A,CROSSREF
EL82007,lube,P502007,MERCRUISER,35-822626K04,CROSSREF
EL82007,lube,P502007,MERCRUISER,35-822626Q4,CROSSREF
EL82007,lube,P502007,MERCRUISER,35-877767K01,CROSSREF
EL82007,lube,P502007,MERCRUISER,Q04,CROSSREF
EL82007,lube,P502007,MERCURY,1B227000,CROSSREF
EL82007,lube,P502007,MERCURY,35-877767Q01,CROSSREF
EL82007,lube,P502007,MERCURY,G231123,CROSSREF
EL82007,lube,P502007,MERCURY,G231123-T178499,CROSSREF
EL82007,lube,P502007,MERCURY,G760300-1B226999,CROSSREF
EL82007,lube,P502007,MERCURY,G760300-T408999,CROSSREF
EL82007,lube,P502007,MERCURY,G960500,CROSSREF
EL82007,lube,P502007,MERCURY,T178500,CROSSREF
EL82007,lube,P502007,MERCURY,T178500-1B226999,CROSSREF
EL82007,lube,P502007,MERCURY,T409000,CROSSREF
EL82007,lube,P502007,MICROGARD,MGL7317,CROSSREF
EL82007,lube,P502007,MICROPORE,T8307,CROSSREF
EL82007,lube,P502007,MIGHTY,M4460,CROSSREF
EL82007,lube,P502007,MILEGUARD,MO7317,CROSSREF
EL82007,lube,P502007,MITSUBISHI,26300-35054,CROSSREF
EL82007,lube,P502007,MITSUBISHI,2630035054,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A40-00100,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A40-00101,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A40-00103,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A4000100,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A4000100A,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A4000102,CROSSREF
EL82007,lube,P502007,MITSUBISHI,30A4000103,CROSSREF
EL82007,lube,P502007,MITSUBISHI,392326540,CROSSREF
EL82007,lube,P502007,MITSUBISHI,AW343979,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD05281090,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD135735,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD135737,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD136790,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD321589,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD325714,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD332687,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD341081,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD352627,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MD360935,CROSSREF
EL82007,lube,P502007,MITSUBISHI,MZ690072,CROSSREF
EL82007,lube,P502007,MOBIL,M1-110,CROSSREF
EL82007,lube,P502007,MOBIL,MO4610,CROSSREF
EL82007,lube,P502007,MOBIL,MO4620,CROSSREF
EL82007,lube,P502007,MOPAR,F0PH2867,CROSSREF
EL82007,lube,P502007,MOPAR,MD135737,CROSSREF
EL82007,lube,P502007,MOTOR-TREND,ML7317,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,EFL487,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL 2007,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL 821,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL 822,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL2007,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL821,CROSSREF
EL82007,lube,P502007,MOTORCRAFT,FL822,CROSSREF
EL82007,lube,P502007,NAPA,1356,CROSSREF
EL82007,lube,P502007,NAPA,21356,CROSSREF
EL82007,lube,P502007,NISSAN,15208-31U00,CROSSREF
EL82007,lube,P502007,NISSAN,15208-31U01,CROSSREF
EL82007,lube,P502007,NISSAN,15208-31U0A,CROSSREF
EL82007,lube,P502007,NISSAN,15208-9E000,CROSSREF
EL82007,lube,P502007,NISSAN,15208-9E01A,CROSSREF
EL82007,lube,P502007,NISSAN,15208-PLM-A02,CROSSREF
EL82007,lube,P502007,NISSAN,1520831U00,CROSSREF
EL82007,lube,P502007,NISSAN,1520831U01,CROSSREF
EL82007,lube,P502007,NISSAN,152087B000,CROSSREF
EL82007,lube,P502007,NISSAN,152089,CROSSREF
EL82007,lube,P502007,NISSAN,15208HC400,CROSSREF
EL82007,lube,P502007,NISSAN,16510-82211,CROSSREF
EL82007,lube,P502007,ORENSTEIN-KOPPEL,1457011,CROSSREF
EL82007,lube,P502007,OE,OF-450,CROSSREF
EL82007,lube,P502007,OE,OF-452,CROSSREF
EL82007,lube,P502007,P-B-R,BC1162,CROSSREF
EL82007,lube,P502007,PARTMO-FILTERS,A1402,CROSSREF
EL82007,lube,P502007,PARTS-MASTER,61356,CROSSREF
EL82007,lube,P502007,PARTS-PLUS,PH2867,CROSSREF
EL82007,lube,P502007,PBR,BC1162,CROSSREF
EL82007,lube,P502007,PEL-JOB,E7413008,CROSSREF
EL82007,lube,P502007,PENNZOIL,PZ-109,CROSSREF
EL82007,lube,P502007,PENNZOIL,PZ108,CROSSREF
EL82007,lube,P502007,PENNZOIL,PZ109,CROSSREF
EL82007,lube,P502007,PENNZOIL,PZ36,CROSSREF
EL82007,lube,P502007,PERFORMAX,PO-109,CROSSREF
EL82007,lube,P502007,PHILLIPS-66,PO1356,CROSSREF
EL82007,lube,P502007,PHILLIPS-66,WO1356,CROSSREF
EL82007,lube,P502007,POWER-FLO,SL14459,CROSSREF
EL82007,lube,P502007,POWER-FLO,SL14610,CROSSREF
EL82007,lube,P502007,POWER-FLO,SL14620,CROSSREF
EL82007,lube,P502007,PREMIER-PRODUCTS,249999028,CROSSREF
EL82007,lube,P502007,PRO-TEC,164,CROSSREF
EL82007,lube,P502007,PRO-GAUGE,PGO-4620,CROSSREF
EL82007,lube,P502007,PROMOTIVE,SL14612,CROSSREF
EL82007,lube,P502007,PURFLUX,LS225,CROSSREF
EL82007,lube,P502007,PURFLUX,LS350,CROSSREF
EL82007,lube,P502007,PUROLATOR,L14610,CROSSREF
EL82007,lube,P502007,PUROLATOR,L14620,CROSSREF
EL82007,lube,P502007,PUROLATOR,PER4620,CROSSREF
EL82007,lube,P502007,PUROLATOR,PL14610,CROSSREF
EL82007,lube,P502007,PUROLATOR,PL14620,CROSSREF
EL82007,lube,P502007,QUAKER-STATE,QS14610,CROSSREF
EL82007,lube,P502007,QUAKER-STATE,QS7317,CROSSREF
EL82007,lube,P502007,QUINTON-HAZELL,QFL0056,CROSSREF
EL82007,lube,P502007,ROCKHILL,61356,CROSSREF
EL82007,lube,P502007,SAKURA,C1011,CROSSREF
EL82007,lube,P502007,SAKURA,C10113,CROSSREF
EL82007,lube,P502007,SAKURA,C1030,CROSSREF
EL82007,lube,P502007,SAKURA,C8030,CROSSREF
EL82007,lube,P502007,SAME,947941,CROSSREF
EL82007,lube,P502007,SAMSUNG,601110240,CROSSREF
EL82007,lube,P502007,SCT,SM104,CROSSREF
EL82007,lube,P502007,SEARS,TP28,CROSSREF
EL82007,lube,P502007,SECURITY,SO-2867,CROSSREF
EL82007,lube,P502007,SERVICE-1,OF4460,CROSSREF
EL82007,lube,P502007,SERVICE-PRO,M4620,CROSSREF
EL82007,lube,P502007,SHELL,S53,CROSSREF
EL82007,lube,P502007,SHELL,SH48,CROSSREF
EL82007,lube,P502007,SHELL,SH529,CROSSREF
EL82007,lube,P502007,SIERRA,18-7914,CROSSREF
EL82007,lube,P502007,SIERRA,18-7921,CROSSREF
EL82007,lube,P502007,SILVERLINE,21356,CROSSREF
EL82007,lube,P502007,SOFIMA,S3265R,CROSSREF
EL82007,lube,P502007,STP,S6607,CROSSREF
EL82007,lube,P502007,SUBARU,15208-AA15A,CROSSREF
EL82007,lube,P502007,SUBARU,15208-AA160,CROSSREF
EL82007,lube,P502007,SUNOCO,O-37,CROSSREF
EL82007,lube,P502007,SUPERTECH,ST7317,CROSSREF
EL82007,lube,P502007,SURE,SFO4302,CROSSREF
EL82007,lube,P502007,SWAG,70932100,CROSSREF
EL82007,lube,P502007,TCM,2080102181,CROSSREF
EL82007,lube,P502007,TECNOCAR,R198,CROSSREF
EL82007,lube,P502007,TEHO,4187,CROSSREF
EL82007,lube,P502007,TEXACO,HSO132,CROSSREF
EL82007,lube,P502007,TEXACO,TFC529,CROSSREF
EL82007,lube,P502007,TORO,674330,CROSSREF
EL82007,lube,P502007,TOYOTA,TY005912726781,CROSSREF
EL82007,lube,P502007,TRUST,PH2867,CROSSREF
EL82007,lube,P502007,UD,1520831U00,CROSSREF
EL82007,lube,P502007,UD,1520831U01,CROSSREF
EL82007,lube,P502007,UD,152087B000,CROSSREF
EL82007,lube,P502007,UD,152089,CROSSREF
EL82007,lube,P502007,UD,15208HC400,CROSSREF
EL82007,lube,P502007,UFI,092326540,CROSSREF
EL82007,lube,P502007,UFI,23.265.00,CROSSREF
EL82007,lube,P502007,UFI,2326500,CROSSREF
EL82007,lube,P502007,UFI,2326540,CROSSREF
EL82007,lube,P502007,UFI,92326540,CROSSREF
EL82007,lube,P502007,UNICO,LI6903,CROSSREF
EL82007,lube,P502007,UNICO,LI6906,CROSSREF
EL82007,lube,P502007,UNION-76,PF1356,CROSSREF
EL82007,lube,P502007,UNION-CITY-BODY,C414,CROSSREF
EL82007,lube,P502007,UNIVERSAL,C414,CROSSREF
EL82007,lube,P502007,UNOCAL,PF1356,CROSSREF
EL82007,lube,P502007,VALEO,586013,CROSSREF
EL82007,lube,P502007,VALEO,586021,CROSSREF
EL82007,lube,P502007,VALVOLINE,VO50,CROSSREF
EL82007,lube,P502007,VIC,C415,CROSSREF
EL82007,lube,P502007,VMC,LF502007,CROSSREF
EL82007,lube,P502007,VOLVO-CARS,11715849,CROSSREF
EL82007,lube,P502007,VOLVO-CARS,30866266,CROSSREF
EL82007,lube,P502007,VOLVO-CARS,7410062,CROSSREF
EL82007,lube,P502007,VOLVO-TRUCKS,30866266,CROSSREF
EL82007,lube,P502007,WARNER,PH2867,CROSSREF
EL82007,lube,P502007,WARNER-SWASEY,PH2867,CROSSREF
EL82007,lube,P502007,WARNER-SWASEY,WPH2867,CROSSREF
EL82007,lube,P502007,WILMINK-GROUP,WG1379096,CROSSREF
EL82007,lube,P502007,WILMINK-GROUP,WG1431623,CROSSREF
EL82007,lube,P502007,WILMINK-GROUP,WG1439913,CROSSREF
EL82007,lube,P502007,WIX,51356,CROSSREF
EL82007,lube,P502007,WIX,51358,CROSSREF
EL82007,lube,P502007,WIX,57356,CROSSREF
EL82007,lube,P502007,WIX,WL7134,CROSSREF
EL82007,lube,P502007,WOODGATE,SGL3644,CROSSREF
EL82007,lube,P502007,WOODGATE,WGL3644,CROSSREF
EL82007,lube,P502007,XSV,X4610,CROSSREF
EL82007,lube,P502007,YAMAHA,5JW-13440-00,CROSSREF
EL82007,lube,P502007,YAMAHA,5JW-13440-00-00,CROSSREF
EL82007,lube,P502007,AC DELCO,PF2057,OEM
EL82007,lube,P502007,AC DELCO,ACD000194,OEM
EL82007,lube,P502007,AC DELCO,AC028,OEM
EL82007,lube,P502007,AGRINET LTD,12915035151,OEM
EL82007,lube,P502007,AIRMAN-HOKUETSU,8943687270,OEM
EL82007,lube,P502007,ALCO,SP1001,OEM
EL82007,lube,P502007,ALCO,SP989,OEM
EL82007,lube,P502007,ALCO,SP1094,OEM
EL82007,lube,P502007,ALCOA MARINE,MO511,OEM
EL82008,lube,P502008,AC-DELCO,AC056,CROSSREF
EL82008,lube,P502008,AC-DELCO,ACO56,CROSSREF
EL82008,lube,P502008,AEC-WHITLOCK,MO439,CROSSREF
EL82008,lube,P502008,ASAHI,439K,CROSSREF
EL82008,lube,P502008,ASHIKA,1005597,CROSSREF
EL82008,lube,P502008,BALDWIN,B7121,CROSSREF
EL82008,lube,P502008,BALDWIN,BD7028,CROSSREF
EL82008,lube,P502008,BIG-A,92675,CROSSREF
EL82008,lube,P502008,BOSCH,0986AF1084,CROSSREF
EL82008,lube,P502008,CARQUEST,85675,CROSSREF
EL82008,lube,P502008,CLEAN,DF1889,CROSSREF
EL82008,lube,P502008,COOPERS,Z1177,CROSSREF
EL82008,lube,P502008,COOPERS-FIAAM,FT5648,CROSSREF
EL82008,lube,P502008,ECHLIN,OF70,CROSSREF
EL82008,lube,P502008,EXXEL,14640048,CROSSREF
EL82008,lube,P502008,FIBA,FL313,CROSSREF
EL82008,lube,P502008,FIL,ZP3048,CROSSREF
EL82008,lube,P502008,FILTRON,OP636,CROSSREF
EL82008,lube,P502008,FIRST-AUTOMOTIVE,L41005,CROSSREF
EL82008,lube,P502008,FLEETGUARD,LF3817,CROSSREF
EL82008,lube,P502008,FLEETGUARD,LF3830,CROSSREF
EL82008,lube,P502008,FLEETRITE,LFR83830,CROSSREF
EL82008,lube,P502008,FRAM,PH5529,CROSSREF
EL82008,lube,P502008,FRAM,PH8936,CROSSREF
EL82008,lube,P502008,FRAM,PH9055,CROSSREF
EL82008,lube,P502008,FSA,C1012,CROSSREF
EL82008,lube,P502008,FSA,FO1074,CROSSREF
EL82008,lube,P502008,GOODWILL,OG529,CROSSREF
EL82008,lube,P502008,GREYFRIARS,9095S,CROSSREF
EL82008,lube,P502008,GUD,Z259,CROSSREF
EL82008,lube,P502008,GUD,Z372,CROSSREF
EL82008,lube,P502008,HASTINGS,LF456,CROSSREF
EL82008,lube,P502008,HENGST,H395W,CROSSREF
EL82008,lube,P502008,HENGST,H96W03,CROSSREF
EL82008,lube,P502008,HIFI,SO6133,CROSSREF
EL82008,lube,P502008,HOFFER,15098,CROSSREF
EL82008,lube,P502008,JAPANPARTS,FO597S,CROSSREF
EL82008,lube,P502008,JAPKO,10597,CROSSREF
EL82008,lube,P502008,KAGER,100036,CROSSREF
EL82008,lube,P502008,KNECHT,OC297,CROSSREF
EL82008,lube,P502008,KOBELCO,2451U3431,CROSSREF
EL82008,lube,P502008,LUBERFINER,LFP3307,CROSSREF
EL82008,lube,P502008,M,TF6522,CROSSREF
EL82008,lube,P502008,MAGNETI-MARELLI,154084329240,CROSSREF
EL82008,lube,P502008,MAHLE,OC297,CROSSREF
EL82008,lube,P502008,MANN,WP1045,CROSSREF
EL82008,lube,P502008,MANN,W9069,CROSSREF
EL82008,lube,P502008,MEAT-DORIA,15098,CROSSREF
EL82008,lube,P502008,MICROPORE,T7320,CROSSREF
EL82008,lube,P502008,MITSUBISHI,1230A046,CROSSREF
EL82008,lube,P502008,MITSUBISHI,M3013307,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME013307,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME013343,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME013344,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME088532,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME13307,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME20187T,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME202472,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME215002,CROSSREF
EL82008,lube,P502008,MITSUBISHI,ME974236,CROSSREF
EL82008,lube,P502008,MULLER,FO1005,CROSSREF
EL82008,lube,P502008,NAPA,1675,CROSSREF
EL82008,lube,P502008,NIPPON,J1315014,CROSSREF
EL82008,lube,P502008,OEM,ME013343,CROSSREF
EL82008,lube,P502008,P-B-R,BC1285,CROSSREF
EL82008,lube,P502008,PARTMO-FILTERS,AD7028,CROSSREF
EL82008,lube,P502008,PBR,BC1285,CROSSREF
EL82008,lube,P502008,PURFLUX,LS911,CROSSREF
EL82008,lube,P502008,PUROLATOR,L45262,CROSSREF
EL82008,lube,P502008,QUINTON-HAZELL,QFL0130,CROSSREF
EL82008,lube,P502008,RYCO,Z372,CROSSREF
EL82008,lube,P502008,SAKURA,C1012,CROSSREF
EL82008,lube,P502008,SAKURA,C5808,CROSSREF
EL82008,lube,P502008,SCHUPP,SP5176,CROSSREF
EL82008,lube,P502008,SCT,SK810,CROSSREF
EL82008,lube,P502008,SOFIMA,S3475R,CROSSREF
EL82008,lube,P502008,SUMITOMO,KMH0731,CROSSREF
EL82008,lube,P502008,SURE,SFO3343,CROSSREF
EL82008,lube,P502008,SURE,SFO8532,CROSSREF
EL82008,lube,P502008,TEHO,4329,CROSSREF
EL82008,lube,P502008,UFI,23.475.00,CROSSREF
EL82008,lube,P502008,UFI,2347500,CROSSREF
EL82008,lube,P502008,UNICO,BI10150,CROSSREF
EL82008,lube,P502008,UNION-CITY-BODY,C351,CROSSREF
EL82008,lube,P502008,VALEO,586085,CROSSREF
EL82008,lube,P502008,VMC,LF502008,CROSSREF
EL82008,lube,P502008,WESFIL,WZ372,CROSSREF
EL82008,lube,P502008,WILMINK-GROUP,WG1217114,CROSSREF
EL82008,lube,P502008,WIX,51675,CROSSREF
EL82008,lube,P502008,WIX,59244,CROSSREF
EL82008,lube,P502008,WIX,WL7199,CROSSREF
EL82008,lube,P502008,WOODGATE,WGL3830,CROSSREF
EL82008,lube,P502008,AC DELCO,AC056,OEM
EL82008,lube,P502008,AEC WHITLOCK,MO439,OEM
EL82008,lube,P502008,ALCO,SP984,OEM
EL82008,lube,P502008,ASAHI,439K,OEM
EL82008,lube,P502008,BIG A,92675,OEM
EL82008,lube,P502008,CATERPILLAR,1269907,OEM
EL82008,lube,P502008,COOPERS,Z1177,OEM
EL82008,lube,P502008,DONALDSON,J8610532,OEM
EL82008,lube,P502008,DONALDSON,J8610343,OEM
EL82008,lube,P502008,ECHLIN,OF70,OEM
EL82008,lube,P502008,EXXEL PTY LTD,1464048,OEM
EL82008,lube,P502008,EXXEL PTY LTD,OIL048,OEM
EL82008,lube,P502008,EXXEL PTY LTD,14640048,OEM
EL82008,lube,P502008,FSA,FO1074,OEM
EL82008,lube,P502008,GREYFRIARS,9095S,OEM
EL82008,lube,P502008,GUD,Z372,OEM
EL82008,lube,P502008,GUD,Z259,OEM
EL82008,lube,P502008,HYUNDAI,2631145010,OEM
EL82008,lube,P502008,HYUNDAI,2631145001,OEM
EL82008,lube,P502008,KNECHT,OC297,OEM
EL82008,lube,P502008,KOBELCO,2446R332D12P,OEM
EL82008,lube,P502008,KOBELCO,2451U3431,OEM
EL82008,lube,P502008,MERCEDES-BENZ,A4001800212,OEM
EL82008,lube,P502008,MITSUBISHI,1230A154,OEM
EL82008,lube,P502008,MITSUBISHI,ME227821,OEM
EL82008,lube,P502008,MITSUBISHI,ME13307,OEM
EL82008,lube,P502008,MITSUBISHI,QY010015,OEM
EL82008,lube,P502008,MITSUBISHI,ME20187T,OEM
EL82008,lube,P502008,MITSUBISHI,1230A046,OEM
EL82008,lube,P502008,MITSUBISHI,M3013307,OEM
EL82008,lube,P502008,MITSUBISHI,ME215002,OEM
EL82008,lube,P502008,MITSUBISHI,ME202472,OEM
EL82008,lube,P502008,MITSUBISHI,ME974236,OEM
EL82008,lube,P502008,MITSUBISHI,ME088532,OEM
EL82008,lube,P502008,MITSUBISHI,ME013343,OEM
EL82008,lube,P502008,MITSUBISHI,ME013307,OEM
EL82008,lube,P502008,MITSUBISHI,ME201871,OEM
EL82008,lube,P502008,MITSUBISHI FUSO,MX928481,OEM
EL82008,lube,P502008,P.B.R.,BC1285,OEM
EL82008,lube,P502008,SANY,B222100000519,OEM
EL82008,lube,P502008,SUMITOMO,KMH0731,OEM
EL82008,lube,P502008,SUMITOMO,KAH0850,OEM
EL82008,lube,P502008,TEHO,4329,OEM
EL82008,lube,P502008,UNION CITY BODY,C351,OEM
EL82008,lube,P502008,VMC,LF502008,OEM
EL82009,lube,P502009,AC-DELCO,PF1127,CROSSREF
EL82009,lube,P502009,AC-DELCO,PF1177,CROSSREF
EL82009,lube,P502009,ALLIS-CHALMERS,4920158,CROSSREF
EL82009,lube,P502009,ALLIS-CHALMERS,74920158,CROSSREF
EL82009,lube,P502009,AMSOIL,ASF44,CROSSREF
EL82009,lube,P502009,AMSOIL,EAO21,CROSSREF
EL82009,lube,P502009,ATLAS,M-45,CROSSREF
EL82009,lube,P502009,ATLAS,M-55,CROSSREF
EL82009,lube,P502009,AUTOEDGE,AL3950,CROSSREF
EL82009,lube,P502009,AUTOPAR,FE230,CROSSREF
EL82009,lube,P502009,AUTOPAR,FE324,CROSSREF
EL82009,lube,P502009,AUTOPRO,2381,CROSSREF
EL82009,lube,P502009,AUTOWIZE,A17,CROSSREF
EL82009,lube,P502009,AWARD,AOF-160,CROSSREF
EL82009,lube,P502009,BALDWIN,B1402,CROSSREF
EL82009,lube,P502009,BALDWIN,B1404,CROSSREF
EL82009,lube,P502009,BALDWIN,B1408,CROSSREF
EL82009,lube,P502009,BALDWIN,B173-S,CROSSREF
EL82009,lube,P502009,BALDWIN,B245,CROSSREF
EL82009,lube,P502009,BALDWIN,B307,CROSSREF
EL82009,lube,P502009,BALDWIN,B7243,CROSSREF
EL82009,lube,P502009,BECK-ARNLEY,041-8086,CROSSREF
EL82009,lube,P502009,BECK-ARNLEY,041-8707,CROSSREF
EL82009,lube,P502009,BIG-A,92380,CROSSREF
EL82009,lube,P502009,BIG-A,92381,CROSSREF
EL82009,lube,P502009,BOSCH,0451103316,CROSSREF
EL82009,lube,P502009,BOSCH,3320,CROSSREF
EL82009,lube,P502009,BOSCH,72142,CROSSREF
EL82009,lube,P502009,BRAVO,BF193,CROSSREF
EL82009,lube,P502009,CAM2,C193,CROSSREF
EL82009,lube,P502009,CANADIAN-TIRE,17-1733-2,CROSSREF
EL82009,lube,P502009,CARCARE,OF3562,CROSSREF
EL82009,lube,P502009,CARQUEST,85380,CROSSREF
EL82009,lube,P502009,CARQUEST,85381,CROSSREF
EL82009,lube,P502009,CARQUEST,BF193,CROSSREF
EL82009,lube,P502009,CASITE,CF2856,CROSSREF
EL82009,lube,P502009,CASITE,CF3562,CROSSREF
EL82009,lube,P502009,CASITE,CF389,CROSSREF
EL82009,lube,P502009,CENEX,CO425,CROSSREF
EL82009,lube,P502009,CHAMPION,OF14,CROSSREF
EL82009,lube,P502009,CHAMPION,OF21,CROSSREF
EL82009,lube,P502009,CHAMP-LAB,LF543,CROSSREF
EL82009,lube,P502009,CHAMP-LAB,PH2810,CROSSREF
EL82009,lube,P502009,CHAMP-LAB,PH2849,CROSSREF
EL82009,lube,P502009,CHAMP-LAB,PH2856A,CROSSREF
EL82009,lube,P502009,CHRYSLER,3744811,CROSSREF
EL82009,lube,P502009,CHRYSLER,4186165,CROSSREF
EL82009,lube,P502009,CHRYSLER,4186267,CROSSREF
EL82009,lube,P502009,CHRYSLER,4494477,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD001445,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD005450,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD030795,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD031805,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD084693,CROSSREF
EL82009,lube,P502009,CHRYSLER,MD136466,CROSSREF
EL82009,lube,P502009,CHRYSLER,T1349452,CROSSREF
EL82009,lube,P502009,CITGO,C193,CROSSREF
EL82009,lube,P502009,CLARK,6632745,CROSSREF
EL82009,lube,P502009,CLARK,909213,CROSSREF
EL82009,lube,P502009,CLEAN,DO324,CROSSREF
EL82009,lube,P502009,COOPERS-FIAAM,FT5407,CROSSREF
EL82009,lube,P502009,CROSLAND,2061,CROSSREF
EL82009,lube,P502009,CROSLAND,2065,CROSSREF
EL82009,lube,P502009,CROSLAND,2162,CROSSREF
EL82009,lube,P502009,CROSLAND,310,CROSSREF
EL82009,lube,P502009,CROSLAND,368,CROSSREF
EL82009,lube,P502009,CUB-CADET,MA30A400010,CROSSREF
EL82009,lube,P502009,CUB-CADET,MA30A4000100,CROSSREF
EL82009,lube,P502009,DAEWOO,A218226,CROSSREF
EL82009,lube,P502009,DEFENSE,DL3950,CROSSREF
EL82009,lube,P502009,DELPHI,FX1001,CROSSREF
EL82009,lube,P502009,DELUXE,WD-425,CROSSREF
EL82009,lube,P502009,DELUXE,WD-426,CROSSREF
EL82009,lube,P502009,DEUTSCH,D331,CROSSREF
EL82009,lube,P502009,DYNALIFE,CN-3562,CROSSREF
EL82009,lube,P502009,ECONO-LUBE,L10193,CROSSREF
EL82009,lube,P502009,EVERGARD,E2856A,CROSSREF
EL82009,lube,P502009,FACET,3664,CROSSREF
EL82009,lube,P502009,FACET,3856,CROSSREF
EL82009,lube,P502009,FEDERAL-MOTORS,FMS2120,CROSSREF
EL82009,lube,P502009,FIAAM,FT4763,CROSSREF
EL82009,lube,P502009,FIAAM,FT4911,CROSSREF
EL82009,lube,P502009,FIAAM,FT4947,CROSSREF
EL82009,lube,P502009,FIL,ZP515,CROSSREF
EL82009,lube,P502009,FILTRON,OP617,CROSSREF
EL82009,lube,P502009,FIRESTONE,TF-2856A,CROSSREF
EL82009,lube,P502009,FIRESTONE,TF-289,CROSSREF
EL82009,lube,P502009,FIRESTONE,TF2865A,CROSSREF
EL82009,lube,P502009,FIRST-AUTOMOTIVE,L40096,CROSSREF
EL82009,lube,P502009,FLAG,C-16,CROSSREF
EL82009,lube,P502009,FLAG,C-2856,CROSSREF
EL82009,lube,P502009,FLAG,C-3562,CROSSREF
EL82009,lube,P502009,FLAG,C-3664,CROSSREF
EL82009,lube,P502009,FLAG,C-3985,CROSSREF
EL82009,lube,P502009,FLAG,C-6811,CROSSREF
EL82009,lube,P502009,FLEETGUARD,LF3336,CROSSREF
EL82009,lube,P502009,FLEETGUARD,LF3644,CROSSREF
EL82009,lube,P502009,FLEETGUARD,LF3657,CROSSREF
